Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.44635040353450317,1,0.590048337687597,0.7425265337769018,1.401512344464336,-1.0109093429124179,-0.8916882501868246,-0.9374136927517607,-0.6605306743650394,-1.224744871391589,1.3831382668932737,0.37967212888114743,-0.05778754527941418,1.0327156934390023,1.1532535902386967,1.2368204621527703,-0.10834951351067115,2.125135924083939,1.5917455343596372,-1.150554101574931,-0.42623001504290225,-1.5841782406465175,-0.9320143892374166,-0.42164245835933756,-2.171981830933257,-2.4938204216722384,-0.1646131090542286,-0.0632958993991491,-0.67914568407372,0.24583399463483555
1.3223652142096962,0,-0.9131943943761252,-1.2977746019136118,-0.49381713700997326,-0.1471497200137398,-1.8684257522543597,-0.9374136927517607,0.2546249253678616,0.816496580927726,-0.2406767700620193,-1.0261667362455194,-0.05778754527941418,0.6263741331190523,-0.6608531809232981,-0.1332820844671032,-0.29171858995657424,-0.6780493930322937,-0.6282411217206918,2.1293060069870893,2.3461510562538512,1.191437985516034,0.24198831185855801,-0.16451140099023315,0.15570708143992973,0.33809616377248186,0.4885077284888647,0.7649976209279952,-0.36871528743554577,0.8065414765793014
0.008342998196906606,1,0.590048337687597,1.4143632382387843,-0.49381713700997326,-0.8875151110697495,-0.8916882501868246,1.3166726676818623,1.1697805251007625,0.816496580927726,1.2847252343505287,-1.0261667362455194,-0.9614863916702531,-0.998992108160748,0.24620020465769935,1.2368204621527703,-0.937653691226036,1.324225833479301,1.5917455343596372,-0.05726739872092419,-0.42623001504290225,-0.6589728319256669,-0.9320143892374166,-0.5502079870438897,0.15570708143992973,0.33809616377248186,-1.1442943653688686,-1.1676872598353416,-0.67914568407372,-1.155934710226329
-0.42966440714068993,0,-0.9131943943761252,1.4614661806180305,-0.49381713700997326,-0.7641208792270812,1.0617867539482457,-0.9374136927517607,1.1697805251007625,-1.224744871391589,-0.48670935141888183,0.37967212888114743,-0.9614863916702531,0.6263741331190523,0.24620020465769935,-0.1332820844671032,-0.7636336754564015,-0.6780493930322937,1.5917455343596372,-1.150554101574931,-0.42623001504290225,0.2662325767951835,-0.9320143892374166,-0.42164245835933756,0.15570708143992973,0.33809616377248186,0.16194730971731805,0.7649976209279952,0.25214550584080275,-1.155934710226329
-1.0866755151470848,0,0.590048337687597,-0.5242947060017769,-0.49381713700997326,-0.8875151110697495,-1.8684257522543597,0.5653105475373214,-1.5756862740979405,0.816496580927726,-1.2740136117608423,0.37967212888114743,-0.9614863916702531,-0.998992108160748,-0.6608531809232981,-0.1332820844671032,-0.6448581091374445,2.5255909693862577,-0.6282411217206918,-0.8772324258614294,-0.42623001504290225,1.191437985516034,0.24198831185855801,-0.678773515728442,0.15570708143992973,0.33809616377248186,-0.8177339465973219,-0.6154915796172453,-0.0582848907973715,-0.5952272282818633
-0.5391662584750891,0,-0.9131943943761252,0.5020536174196967,-0.49381713700997326,-0.8875151110697495,-0.8916882501868246,-0.9374136927517607,1.1697805251007625,0.816496580927726,0.6450405228226859,0.37967212888114743,-0.9614863916702531,-0.998992108160748,1.1532535902386967,1.2368204621527703,-0.7298495698307946,-1.0785044383346127,-0.6282411217206918,-0.6039107501479276,-0.42623001504290225,0.2662325767951835,-0.9320143892374166,-0.42164245835933756,-0.6201892226844659,-1.0778621289498782,-0.0013328996684552783,0.7649976209279952,0.25214550584080275,0.5261877356070684
2.4173837275536876,0,0.590048337687597,1.2928872289449382,-0.49381713700997326,-0.7641208792270812,0.08504925188071048,0.5653105475373214,0.2546249253678616,-1.224744871391589,0.7434535553654309,1.7855109940078144,-0.9614863916702531,-0.998992108160748,-1.5679065665042957,-0.1332820844671032,-0.8144160732206782,0.5233157428746631,1.5917455343596372,1.3093409798465845,2.3461510562538512,-1.5841782406465175,2.5899937140505074,0.09261965637887129,0.15570708143992973,-1.0778621289498782,-0.9810141559830953,-1.1676872598353416,-0.67914568407372,-1.155934710226329
-0.7581699611438873,0,0.590048337687597,1.3771767047814845,-0.49381713700997326,1.827157989468953,-1.8684257522543597,-0.9374136927517607,1.1697805251007625,0.816496580927726,0.05456232756621579,0.37967212888114743,-0.9614863916702531,-0.998992108160748,0.24620020465769935,-1.5033846310869767,-0.8095290642308106,-0.6780493930322937,-0.6282411217206918,1.8559843312735878,2.3461510562538512,-0.6589728319256669,0.24198831185855801,-1.3216011591512031,-0.6201892226844659,0.33809616377248186,-0.9810141559830953,-1.1676872598353416,-0.67914568407372,-1.155934710226329
0.11784484953130575,0,-0.9131943943761252,-1.4539580424342708,-0.49381713700997326,1.7037637576262845,0.08504925188071048,-0.9374136927517607,1.1697805251007625,0.816496580927726,-1.0771875466753522,-1.0261667362455194,0.8459113011114247,-0.18630898752084787,0.24620020465769935,1.2368204621527703,0.6423375630633447,-1.0785044383346127,-0.6282411217206918,1.5826626555600862,2.3461510562538512,-0.6589728319256669,-0.9320143892374166,-0.16451140099023315,-0.6201892226844659,0.33809616377248186,0.3252275191030914,0.7649976209279952,-0.36871528743554577,1.0868952175515343
-0.10115885313749252,0,0.590048337687597,1.230909673182772,-0.49381713700997326,2.197340684996958,0.08504925188071048,0.5653105475373214,0.2546249253678616,0.816496580927726,1.3831382668932737,0.37967212888114743,-0.05778754527941418,-1.8116752288006481,0.24620020465769935,-0.1332820844671032,-0.2689833742211031,1.324225833479301,-0.6282411217206918,-0.6039107501479276,-0.42623001504290225,-0.6589728319256669,1.4159910129545328,0.7354472998016324,0.15570708143992973,-1.0778621289498782,-0.0013328996684552783,0.7649976209279952,1.4938670923934998,0.8065414765793014
